opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
T23MHC9C,Kary Hendrixson,Gtx Basic,Doncon,Won,2017-04-11,2017-04-18,568.0
D30QC4EE,Kary Hendrixson,Gtx Pro,Rantouch,Won,2017-04-11,2017-06-19,5063.0
JHIX3ODA,Moses Frase,Mg Advanced,Dambase,Lost,2017-04-11,2017-04-21,0.0
BPUE8GTU,Moses Frase,Mg Special,Rundofase,Won,2017-04-11,2017-06-06,46.0
2DOJKFNW,Niesha Huffines,Mg Advanced,Dambase,Lost,2017-04-11,2017-04-12,0.0
0PSKGNYE,Niesha Huffines,Gtx Basic,Gogozoom,Won,2017-04-11,2017-04-12,504.0
J75N0QYA,Niesha Huffines,Mg Special,Gogozoom,Won,2017-04-11,2017-04-13,55.0
SDS8SAZC,Rosalina Dieter,Gtx Pro,Hatfan,Won,2017-04-11,2017-06-17,4760.0
1426E8W6,Versie Hillebrand,Gtx Basic,Cancity,Lost,2017-04-11,2017-04-21,0.0
3BFBN8JW,Versie Hillebrand,Mg Advanced,Funholding,Lost,2017-04-11,2017-04-18,0.0
W1GERPB9,Vicki Laflamme,Gtx Pro,Fasehatice,Won,2017-04-11,2017-06-21,4653.0
FN1QX0BQ,Violet Mclelland,Mg Special,,Engaging,2017-04-11,,
922DHXBA,Violet Mclelland,Mg Special,Opentech,Lost,2017-04-11,2017-04-22,0.0
L36WU4AH,Violet Mclelland,Mg Special,Massive Dynamic,Won,2017-04-11,2017-04-12,55.0
2K8H292S,Anna Snelling,Gtx Basic,Rundofase,Lost,2017-04-12,2017-04-18,0.0
7Y530NLJ,Boris Faz,Gtx Plus Basic,Genco Pura Olive Oil Company,Engaging,2017-04-12,,
XNHGOHPW,Boris Faz,Mg Advanced,Konex,Won,2017-04-12,2017-04-22,3223.0
GAM8C5ET,Cassey Cress,Gtx Plus Pro,Betasoloin,Lost,2017-04-12,2017-04-17,0.0
BHT7UEDJ,Cassey Cress,Gtx Basic,Zathunicon,Won,2017-04-12,2017-04-19,553.0
7PAVX9CP,Cassey Cress,Gtx Plus Basic,Gekko & Co,Won,2017-04-12,2017-04-14,1114.0
IVW8MQGN,Cecily Lampkin,Mg Advanced,Dambase,Won,2017-04-12,2017-04-20,3785.0
CVFUMOK9,Corliss Cosme,Gtx Plus Pro,Rangreen,Engaging,2017-04-12,,
1VHUPB8X,Darcel Schlecht,Gtx Plus Basic,Streethex,Lost,2017-04-12,2017-04-14,0.0
G5FN7I7T,Darcel Schlecht,Mg Advanced,Gogozoom,Lost,2017-04-12,2017-06-28,0.0
OHVPXBSR,Donn Cantrell,Gtx Pro,Yearin,Won,2017-04-12,2017-04-13,5316.0
GHY9QZKG,Hayden Neloms,Mg Special,Goodsilron,Lost,2017-04-12,2017-04-16,0.0
M9RGVU1F,Jonathan Berthelot,Gtx Pro,Cancity,Lost,2017-04-12,2017-04-24,0.0
JBBJL4C2,Jonathan Berthelot,Gtx Basic,Dontechi,Won,2017-04-12,2017-06-23,531.0
HMI6RBK9,Jonathan Berthelot,Gtx Basic,Rangreen,Won,2017-04-12,2017-06-16,544.0
2EKGLB0Q,Kami Bicknell,Gtx Basic,Y-Corporation,Won,2017-04-12,2017-04-13,478.0
NBYPJR21,Kami Bicknell,Gtx Pro,Finjob,Won,2017-04-12,2017-04-22,5672.0
HYPZOTY8,Kami Bicknell,Mg Special,Goodsilron,Won,2017-04-12,2017-04-19,51.0
31I0SB7T,Kami Bicknell,Mg Advanced,Konex,Won,2017-04-12,2017-04-19,3141.0
R0CLLIH9,Kary Hendrixson,Gtx Pro,,Engaging,2017-04-12,,
UIDAJBAI,Kary Hendrixson,Gtx Pro,Doncon,Lost,2017-04-12,2017-04-13,0.0
VO3C2LE4,Kary Hendrixson,Mg Special,Groovestreet,Lost,2017-04-12,2017-04-16,0.0
UC7JT39Q,Markita Hansen,Mg Special,Golddex,Lost,2017-04-12,2017-04-13,0.0
F1LLBOUV,Marty Freudenburg,Gtx Plus Basic,Codehow,Lost,2017-04-12,2017-04-13,0.0
7H9J8W50,Marty Freudenburg,Gtx Plus Pro,Hottechi,Lost,2017-04-12,2017-04-14,0.0
8O03S3U3,Moses Frase,Gtx Plus Pro,Conecom,Lost,2017-04-12,2017-04-22,0.0
TGQN6HTN,Reed Clapper,Gtx Plus Pro,Kan-Code,Won,2017-04-12,2017-06-21,5393.0
X8GGF9MG,Rosalina Dieter,Mg Special,Dontechi,Engaging,2017-04-12,,
CPJK2600,Versie Hillebrand,Mg Special,Statholdings,Lost,2017-04-12,2017-04-19,0.0
3P7QQSVF,Vicki Laflamme,Mg Special,,Engaging,2017-04-12,,
PGXIPGDM,Vicki Laflamme,Mg Advanced,Lexiqvolax,Engaging,2017-04-12,,
TLXS1NB8,Vicki Laflamme,Gtx Plus Pro,Green-Plus,Lost,2017-04-12,2017-04-19,0.0
TRR34NSR,Vicki Laflamme,Gtx Basic,Hottechi,Won,2017-04-12,2017-06-06,638.0
F2KINGVU,Vicki Laflamme,Mg Special,J-Texon,Won,2017-04-12,2017-04-23,50.0
Q169CIK6,Violet Mclelland,Mg Advanced,Bioplex,Lost,2017-04-12,2017-04-18,0.0
1QWG9VM6,Zane Levy,Gtx Pro,Hatfan,Won,2017-04-12,2017-04-22,4272.0
8OHCCD42,Anna Snelling,Gtx Plus Basic,Bioholding,Lost,2017-04-13,2017-04-15,0.0
QBCK25DV,Anna Snelling,Mg Special,Inity,Won,2017-04-13,2017-04-15,58.0
8IEVY30X,Boris Faz,Gtx Plus Basic,Ontomedia,Won,2017-04-13,2017-04-14,1088.0
6444O6DK,Corliss Cosme,Gtx Basic,Donquadtech,Lost,2017-04-13,2017-04-23,0.0
GNL7T2JP,Corliss Cosme,Gtx Pro,Silis,Lost,2017-04-13,2017-04-18,0.0
V9YR14KW,Daniell Hammack,Gtx Basic,Plussunin,Lost,2017-04-13,2017-04-20,0.0
24LP4J8U,Daniell Hammack,Gtx Pro,Kan-Code,Lost,2017-04-13,2017-05-13,0.0
37LTMWB0,Darcel Schlecht,Gtx Basic,Betatech,Lost,2017-04-13,2017-04-20,0.0
8BH9RNZI,Darcel Schlecht,Gtx Pro,Globex Corporation,Lost,2017-04-13,2017-04-14,0.0
2ZU519Y6,Darcel Schlecht,Gtx Plus Basic,Domzoom,Won,2017-04-13,2017-04-19,1327.0
ZESI2PFU,Darcel Schlecht,Gtx Plus Basic,Dontechi,Won,2017-04-13,2017-06-27,923.0
X8T4XLTY,Darcel Schlecht,Gtx Plus Basic,Scottech,Won,2017-04-13,2017-04-23,1058.0
OS2CD01K,Darcel Schlecht,Gtx Plus Pro,Streethex,Won,2017-04-13,2017-04-21,5220.0
JNKDEAG9,Gladys Colclough,Gtx Plus Pro,Condax,Lost,2017-04-13,2017-04-19,0.0
7MGVL7FC,Gladys Colclough,Mg Special,Ron-Tech,Won,2017-04-13,2017-04-22,55.0
IFJ2AE9R,Hayden Neloms,Mg Advanced,Dalttechnology,Lost,2017-04-13,2017-04-20,0.0
HEDUIEUN,Hayden Neloms,Mg Special,Hatfan,Won,2017-04-13,2017-06-23,62.0
D3OST43E,James Ascencio,Gtx Plus Basic,Golddex,Won,2017-04-13,2017-04-20,996.0
Z7OH4GWO,Kami Bicknell,Gtx Pro,,Engaging,2017-04-13,,
9537WTHG,Kami Bicknell,Gtx Basic,Rantouch,Lost,2017-04-13,2017-06-09,0.0
6PMHI9G4,Kami Bicknell,Gtx Basic,Hottechi,Won,2017-04-13,2017-04-22,543.0
H3ITKE4I,Kary Hendrixson,Gtx Pro,Hatfan,Lost,2017-04-13,2017-04-19,0.0
4RPUMZ9M,Kary Hendrixson,Gtx Pro,Y-Corporation,Lost,2017-04-13,2017-04-21,0.0
U9RFE81I,Moses Frase,Mg Special,Warephase,Lost,2017-04-13,2017-08-16,0.0
4T2XENE2,Niesha Huffines,Gtx Plus Basic,Scottech,Lost,2017-04-13,2017-06-16,0.0
LIFA0JYO,Versie Hillebrand,Mg Special,Finhigh,Lost,2017-04-13,2017-05-26,0.0
JQ8V4I1K,Versie Hillebrand,Mg Special,Bioholding,Won,2017-04-13,2017-04-22,56.0
N5CCEEOY,Vicki Laflamme,Gtx Plus Pro,Kan-Code,Lost,2017-04-13,2017-04-20,0.0
C0SNGBJU,Vicki Laflamme,Mg Advanced,Blackzim,Lost,2017-04-13,2017-04-23,0.0
VN6JB8HU,Violet Mclelland,Gtx Plus Basic,Sumace,Won,2017-04-13,2017-06-10,1145.0
JK4IB77I,Wilburn Farren,Gtx Pro,Silis,Lost,2017-04-13,2017-04-26,0.0
81G840FM,Zane Levy,Gtx Basic,,Engaging,2017-04-13,,
U5K2MZB6,Zane Levy,Mg Advanced,,Engaging,2017-04-13,,
XMEYATKB,Cassey Cress,Gtx Plus Pro,Zencorporation,Lost,2017-04-14,2017-04-19,0.0
IUDDK8Q0,Cassey Cress,Gtx Pro,Bluth Company,Lost,2017-04-14,2017-04-22,0.0
YQXAY03C,Cassey Cress,Mg Advanced,Umbrella Corporation,Lost,2017-04-14,2017-04-19,0.0
QKQ5N9Z1,Corliss Cosme,Gtx Plus Basic,Massive Dynamic,Won,2017-04-14,2017-04-23,1033.0
RZRRMWTH,Daniell Hammack,Mg Advanced,The New York Inquirer,Lost,2017-04-14,2017-04-20,0.0
JS9SCCJ3,Darcel Schlecht,Gtx Plus Basic,Gogozoom,Lost,2017-04-14,2017-04-15,0.0
WOBZWEPI,Darcel Schlecht,Gtx Pro,Treequote,Lost,2017-04-14,2017-04-16,0.0
HBIQF55L,Darcel Schlecht,Gtx Pro,Cancity,Won,2017-04-14,2017-08-14,4359.0
V5XB0UPL,Darcel Schlecht,Gtx Pro,Warephase,Won,2017-04-14,2017-06-02,4575.0
QW9JMUTD,Darcel Schlecht,Mg Special,Finhigh,Won,2017-04-14,2017-04-22,53.0
7ODLTF4W,Elease Gluck,Gtx Basic,J-Texon,Won,2017-04-14,2017-04-16,597.0
RUCPPMPY,Elease Gluck,Mg Advanced,Zoomit,Won,2017-04-14,2017-06-16,3179.0
SJHD5TFA,Gladys Colclough,Gtx Basic,Globex Corporation,Lost,2017-04-14,2017-06-16,0.0
2B0QVPBT,Gladys Colclough,Mg Special,Stanredtax,Won,2017-04-14,2017-04-15,57.0
YIZ1VQ3U,Hayden Neloms,Mg Advanced,Hottechi,Lost,2017-04-14,2017-04-15,0.0
FMNSL9TP,Hayden Neloms,Mg Advanced,Scotfind,Won,2017-04-14,2017-04-24,2997.0
8ZU8D508,James Ascencio,Gtx Basic,Faxquote,Won,2017-04-14,2017-05-29,545.0
NVDVFYGE,Jonathan Berthelot,Gtx Basic,Zumgoity,Won,2017-04-14,2017-04-25,565.0
QQH0YV1W,Jonathan Berthelot,Mg Special,Treequote,Won,2017-04-14,2017-04-24,54.0
ZVAZKWF3,Kami Bicknell,Gtx Pro,,Engaging,2017-04-14,,
IUNX2OMX,Kami Bicknell,Gtx Basic,J-Texon,Lost,2017-04-14,2017-04-15,0.0
6WODV6KD,Kami Bicknell,Gtx Pro,Sunnamplex,Won,2017-04-14,2017-04-21,4991.0
6S2ABHZS,Markita Hansen,Gtx Basic,,Engaging,2017-04-14,,
COM9RNBL,Markita Hansen,Mg Special,,Engaging,2017-04-14,,
RTZFPWVN,Maureen Marcano,Gtx Plus Pro,Hottechi,Lost,2017-04-14,2017-04-19,0.0
VYDCTUAU,Maureen Marcano,Mg Advanced,Blackzim,Lost,2017-04-14,2017-04-16,0.0
KYFONJP5,Rosie Papadopoulos,Gtx Pro,Silis,Won,2017-04-14,2017-06-16,5546.0
ANXSK3QV,Vicki Laflamme,Mg Special,Hottechi,Won,2017-04-14,2017-04-20,59.0
7I6OHUE4,Anna Snelling,Gtx Plus Basic,Statholdings,Lost,2017-04-15,2017-04-23,0.0
AY9NWO78,Anna Snelling,Mg Special,Statholdings,Lost,2017-04-15,2017-04-20,0.0
BEP06EN5,Anna Snelling,Gtx Plus Pro,Statholdings,Won,2017-04-15,2017-04-16,5082.0
8H95X3AP,Boris Faz,Gtx Plus Pro,Iselectrics,Won,2017-04-15,2017-04-24,5293.0
P7LVKDC9,Cecily Lampkin,Gtx Plus Basic,Hottechi,Won,2017-04-15,2017-06-27,1163.0
QRVHBQSF,Donn Cantrell,Mg Special,Ganjaflex,Won,2017-04-15,2017-04-16,49.0
8KH8XJRE,Garret Kinder,Mg Special,Donquadtech,Won,2017-04-15,2017-05-01,53.0
YZ4AIQQR,Gladys Colclough,Mg Advanced,Betatech,Lost,2017-04-15,2017-04-16,0.0
R8CW1D6X,Gladys Colclough,Mg Advanced,Gogozoom,Lost,2017-04-15,2017-06-12,0.0
68KYNPDQ,Hayden Neloms,Gtx Plus Basic,Lexiqvolax,Lost,2017-04-15,2017-04-24,0.0
K6M3EX4O,Kami Bicknell,Gtx Plus Basic,,Engaging,2017-04-15,,
9B0HGLRU,Kami Bicknell,Gtx Basic,Fasehatice,Lost,2017-04-15,2017-04-21,0.0
LWPFQ1UA,Kary Hendrixson,Gtx Basic,,Engaging,2017-04-15,,
TN59K8NP,Kary Hendrixson,Gtx Basic,Sunnamplex,Lost,2017-04-15,2017-08-07,0.0
3OBMD08T,Moses Frase,Mg Advanced,Codehow,Lost,2017-04-15,2017-04-17,0.0
5FWBETTO,Versie Hillebrand,Mg Advanced,Finhigh,Won,2017-04-15,2017-05-19,3641.0
ANRCHVJM,Violet Mclelland,Mg Special,Plusstrip,Engaging,2017-04-15,,
UDTQF84C,Violet Mclelland,Gtx Basic,Condax,Lost,2017-04-15,2017-04-17,0.0
35IRGXY3,Zane Levy,Gtx Basic,Condax,Won,2017-04-15,2017-05-23,501.0
YHRVQVPV,Zane Levy,Gtx Plus Pro,Konex,Won,2017-04-15,2017-04-20,4687.0
0PGJNCD7,Anna Snelling,Gtx Basic,Dambase,Won,2017-04-16,2017-06-23,626.0
7X7YIWJO,Anna Snelling,Gtx Basic,Finhigh,Won,2017-04-16,2017-08-03,489.0
2IO3IJPO,Cassey Cress,Gtx Pro,Zencorporation,Won,2017-04-16,2017-04-27,4852.0
WCSJBX3N,Cecily Lampkin,Mg Advanced,Warephase,Lost,2017-04-16,2017-06-28,0.0
FCNYDFK3,Daniell Hammack,Gtx Plus Basic,Bubba Gump,Won,2017-04-16,2017-06-06,1192.0
3Y26MZHI,Daniell Hammack,Gtx Pro,Donquadtech,Won,2017-04-16,2017-04-17,5104.0
P0BMLVSL,Darcel Schlecht,Gtx Pro,Codehow,Won,2017-04-16,2017-08-09,5820.0
QK5BW61U,Donn Cantrell,Mg Advanced,Acme Corporation,Won,2017-04-16,2017-08-05,3012.0
J3SZACNW,Garret Kinder,Gtx Plus Pro,Sumace,Lost,2017-04-16,2017-04-22,0.0
5SNTPPOV,Garret Kinder,Gtx Pro,Mathtouch,Lost,2017-04-16,2017-04-18,0.0
D7F2AWWW,Garret Kinder,Gtx Pro,Konex,Won,2017-04-16,2017-04-23,3930.0
FUL5V96O,Gladys Colclough,Gtx Plus Basic,Domzoom,Won,2017-04-16,2017-04-22,1055.0
BWIWI1PC,Hayden Neloms,Mg Advanced,Blackzim,Lost,2017-04-16,2017-04-22,0.0
GYBIACTC,Jonathan Berthelot,Gtx Basic,Scottech,Won,2017-04-16,2017-04-24,538.0
VD6BP6T2,Jonathan Berthelot,Mg Special,Domzoom,Won,2017-04-16,2017-04-23,68.0
10AEGW41,Kary Hendrixson,Gtx Pro,,Engaging,2017-04-16,,
QA9XE19H,Kary Hendrixson,Mg Advanced,Newex,Lost,2017-04-16,2017-04-23,0.0
8ZYPSX66,Maureen Marcano,Gtx Basic,Newex,Won,2017-04-16,2017-04-28,572.0
0AN86YDG,Maureen Marcano,Gtx Plus Basic,Groovestreet,Won,2017-04-16,2017-04-24,1234.0
VKXZ36VE,Moses Frase,Gtx Basic,Ron-Tech,Lost,2017-04-16,2017-04-18,0.0
OJYFSZ2O,Versie Hillebrand,Mg Special,Isdom,Lost,2017-04-16,2017-04-17,0.0
6G6ZCKSB,Vicki Laflamme,Gtx Pro,,Engaging,2017-04-16,,
YGL1F8K1,Vicki Laflamme,Mg Special,Plusstrip,Won,2017-04-16,2017-05-04,56.0
C1WGTTYF,Violet Mclelland,Mg Special,Zathunicon,Lost,2017-04-16,2017-05-03,0.0
1OZWGQK9,Zane Levy,Mg Special,Doncon,Lost,2017-04-16,2017-04-25,0.0
EXICVP8C,Anna Snelling,Mg Special,Warephase,Won,2017-04-17,2017-04-26,52.0
DLXFY70W,Anna Snelling,Mg Advanced,Codehow,Won,2017-04-17,2017-04-24,3668.0
GO7UM9AV,Boris Faz,Gtx Basic,Plussunin,Lost,2017-04-17,2017-04-19,0.0
F5ITRBMX,Boris Faz,Mg Advanced,Zotware,Won,2017-04-17,2017-08-04,3138.0
8KFFRJSS,Cecily Lampkin,Mg Special,Conecom,Lost,2017-04-17,2017-04-19,0.0
38VRB2P1,Corliss Cosme,Gtx Basic,Ontomedia,Lost,2017-04-17,2017-04-18,0.0
9CGD5QSZ,Corliss Cosme,Gtx Basic,Zencorporation,Lost,2017-04-17,2017-04-21,0.0
UPZRAO84,Corliss Cosme,Gtx Pro,Iselectrics,Won,2017-04-17,2017-06-01,5032.0
BPCWRG9P,Daniell Hammack,Gtx Plus Basic,Plussunin,Won,2017-04-17,2017-04-20,1310.0
JE5085VJ,Daniell Hammack,Gtx Plus Pro,Mathtouch,Won,2017-04-17,2017-06-27,5076.0
P5MLWDXX,Daniell Hammack,Mg Advanced,Vehement Capital Partners,Won,2017-04-17,2017-06-19,3641.0
IJ7AUTVC,Darcel Schlecht,Gtx Pro,Conecom,Lost,2017-04-17,2017-04-18,0.0
84T104O7,Darcel Schlecht,Gtx Plus Basic,Warephase,Won,2017-04-17,2017-04-25,1170.0
0GXXCA37,Darcel Schlecht,Gtx Pro,Domzoom,Won,2017-04-17,2017-05-01,4226.0
GACPNKGI,Elease Gluck,Mg Special,,Engaging,2017-04-17,,
9PCWAYWC,Elease Gluck,Mg Advanced,Green-Plus,Lost,2017-04-17,2017-04-18,0.0
OJ0C7S3T,Gladys Colclough,Gtx Pro,Genco Pura Olive Oil Company,Won,2017-04-17,2017-04-24,4784.0
3VMC6PGJ,Hayden Neloms,Gtx Plus Basic,Faxquote,Lost,2017-04-17,2017-04-25,0.0
E2MWXGNG,Hayden Neloms,Mg Advanced,Blackzim,Lost,2017-04-17,2017-04-19,0.0
E4082SMQ,James Ascencio,Gtx Basic,,Engaging,2017-04-17,,
QZ2E9TSL,James Ascencio,Mg Advanced,Golddex,Lost,2017-04-17,2017-08-12,0.0
L3AYCTGW,James Ascencio,Gtx Pro,Goodsilron,Won,2017-04-17,2017-04-24,5451.0
IZ02GW0R,Kami Bicknell,Gtx Basic,Faxquote,Won,2017-04-17,2017-04-19,527.0
LSVGDJ1A,Kary Hendrixson,Gtx Plus Pro,,Engaging,2017-04-17,,
2LSNRT4U,Kary Hendrixson,Gtx Pro,,Engaging,2017-04-17,,
5AI9WG6M,Kary Hendrixson,Gtx Plus Pro,Y-Corporation,Lost,2017-04-17,2017-04-25,0.0
Q1DFFYB5,Kary Hendrixson,Gtx Plus Pro,Y-Corporation,Lost,2017-04-17,2017-04-19,0.0
XWZG5VPL,Kary Hendrixson,Gtx Pro,Scotfind,Lost,2017-04-17,2017-04-18,0.0
30FHAEJZ,Kary Hendrixson,Gtx Plus Pro,Fasehatice,Won,2017-04-17,2017-04-19,5408.0
AZOXWEKL,Lajuana Vencill,Gtx Plus Basic,Conecom,Lost,2017-04-17,2017-05-02,0.0
2NKZR4IM,Lajuana Vencill,Gtx Plus Pro,Isdom,Lost,2017-04-17,2017-04-24,0.0
3PPB3Q04,Lajuana Vencill,Mg Special,Konmatfix,Won,2017-04-17,2017-06-23,48.0
C9330YF1,Markita Hansen,Gtx Basic,Blackzim,Engaging,2017-04-17,,
610UUEAG,Markita Hansen,Gtx Basic,Plexzap,Won,2017-04-17,2017-04-24,527.0
FIYSM4E1,Marty Freudenburg,Gtx Plus Basic,Dambase,Won,2017-04-17,2017-04-23,1160.0
BCUR8B2A,Niesha Huffines,Gtx Basic,Inity,Won,2017-04-17,2017-06-06,491.0
8PGDRAH2,Reed Clapper,Gtx Basic,Umbrella Corporation,Won,2017-04-17,2017-04-19,555.0
QD8F0CI6,Rosalina Dieter,Gtx Basic,,Engaging,2017-04-17,,
7K0S2P6K,Rosalina Dieter,Gtx Pro,,Engaging,2017-04-17,,
G1C9IG0T,Rosalina Dieter,Mg Special,Lexiqvolax,Lost,2017-04-17,2017-04-27,0.0
G4B4Z525,Versie Hillebrand,Mg Special,Isdom,Won,2017-04-17,2017-04-23,62.0
J9SE3QJD,Violet Mclelland,Mg Special,Ganjaflex,Lost,2017-04-17,2017-04-26,0.0
JORFI81C,Violet Mclelland,Mg Special,Konex,Won,2017-04-17,2017-04-25,56.0
GET2JILL,Wilburn Farren,Mg Advanced,The New York Inquirer,Won,2017-04-17,2017-04-23,3490.0
E3HJPDFZ,Zane Levy,Gtx Pro,Y-Corporation,Lost,2017-04-17,2017-06-24,0.0
Q22714T0,Anna Snelling,Mg Special,Betatech,Lost,2017-04-18,2017-04-24,0.0
FCGE8U5M,Anna Snelling,Mg Special,Betatech,Won,2017-04-18,2017-04-25,51.0
ROQBT7TM,Anna Snelling,Mg Special,Condax,Won,2017-04-18,2017-06-20,54.0
WLFLY0BD,Anna Snelling,Mg Special,Conecom,Won,2017-04-18,2017-04-27,56.0
8S649LDO,Boris Faz,Gtx Pro,Kan-Code,Lost,2017-04-18,2017-05-27,0.0
JR7SC0S2,Cassey Cress,Mg Advanced,Gekko & Co,Won,2017-04-18,2017-08-04,3808.0
MFGCEDXE,Corliss Cosme,Gtx Plus Pro,Yearin,Lost,2017-04-18,2017-05-04,0.0
Y9Y4TXD9,Corliss Cosme,Mg Advanced,Konex,Won,2017-04-18,2017-05-03,3041.0
ZKOGIB6R,Donn Cantrell,Gtx Basic,Xx-Zobam,Lost,2017-04-18,2017-04-25,0.0
DJMPI9TO,Elease Gluck,Gtk 500,Xx-Zobam,Engaging,2017-04-18,,
Z353E8FR,Garret Kinder,Mg Advanced,Condax,Lost,2017-04-18,2017-04-30,0.0
IKJSXBY0,Gladys Colclough,Gtx Pro,Isdom,Lost,2017-04-18,2017-05-04,0.0
5SYJS0HS,Hayden Neloms,Gtx Plus Pro,Goodsilron,Lost,2017-04-18,2017-04-23,0.0
U6XJRWV8,James Ascencio,Mg Advanced,,Engaging,2017-04-18,,
UXOQQR39,James Ascencio,Gtx Plus Basic,Golddex,Lost,2017-04-18,2017-04-20,0.0
J5DF2ZO1,James Ascencio,Mg Special,Kan-Code,Won,2017-04-18,2017-04-29,44.0
HGF361RQ,Kami Bicknell,Gtx Plus Pro,Xx-Holding,Lost,2017-04-18,2017-04-24,0.0
9B8SPYAF,Kami Bicknell,Gtx Basic,Doncon,Won,2017-04-18,2017-04-24,552.0
BYF6ABTZ,Kary Hendrixson,Gtx Plus Pro,Opentech,Engaging,2017-04-18,,
VTLI5HIE,Kary Hendrixson,Gtx Basic,Newex,Won,2017-04-18,2017-04-26,474.0
N60UJ28O,Kary Hendrixson,Gtx Plus Basic,Xx-Holding,Won,2017-04-18,2017-04-22,1158.0
R102IPTH,Kary Hendrixson,Gtx Plus Pro,Faxquote,Won,2017-04-18,2017-04-19,5839.0
C9O4E52T,Kary Hendrixson,Gtx Pro,Singletechno,Won,2017-04-18,2017-08-06,4554.0
CJP7LWRK,Kary Hendrixson,Gtx Pro,Xx-Holding,Won,2017-04-18,2017-04-24,5078.0
NHE1CETW,Lajuana Vencill,Gtx Plus Basic,Genco Pura Olive Oil Company,Lost,2017-04-18,2017-04-26,0.0
1O1GVZEU,Markita Hansen,Gtx Basic,Cheers,Won,2017-04-18,2017-06-04,561.0
K8LRZ95S,Maureen Marcano,Gtx Plus Basic,,Engaging,2017-04-18,,
2OQB2KPY,Maureen Marcano,Gtx Plus Basic,Finjob,Lost,2017-04-18,2017-04-22,0.0
KK4VW0ZM,Niesha Huffines,Mg Advanced,Ron-Tech,Lost,2017-04-18,2017-05-22,0.0
JHLG51ZI,Niesha Huffines,Mg Advanced,Inity,Won,2017-04-18,2017-04-19,3392.0
Q8BZ3PC9,Rosie Papadopoulos,Gtx Plus Pro,,Engaging,2017-04-18,,
49ZS7GTS,Vicki Laflamme,Mg Special,,Engaging,2017-04-18,,
M857G6G1,Vicki Laflamme,Mg Advanced,,Engaging,2017-04-18,,
TS4CB9TH,Vicki Laflamme,Gtx Pro,Fasehatice,Won,2017-04-18,2017-04-20,5040.0
5K0ZFCVO,Violet Mclelland,Mg Special,,Engaging,2017-04-18,,
6AEVX11M,Violet Mclelland,Mg Special,,Engaging,2017-04-18,,
BH40KWV5,Zane Levy,Gtx Pro,Goodsilron,Lost,2017-04-18,2017-04-24,0.0
MMVHAEI3,Zane Levy,Mg Advanced,Rantouch,Lost,2017-04-18,2017-04-25,0.0
PGRIPWHY,Zane Levy,Gtx Plus Pro,Sonron,Won,2017-04-18,2017-04-25,5853.0
0VXUZU7P,Anna Snelling,Mg Special,Scottech,Won,2017-04-19,2017-04-25,49.0
WGETO859,Boris Faz,Gtx Basic,,Engaging,2017-04-19,,
7B21SGQ8,Boris Faz,Gtx Plus Basic,Gekko & Co,Won,2017-04-19,2017-04-29,1080.0
I6TVFB6J,Cecily Lampkin,Gtx Basic,Genco Pura Olive Oil Company,Lost,2017-04-19,2017-04-28,0.0
PHAFVDFO,Cecily Lampkin,Mg Special,Konmatfix,Won,2017-04-19,2017-04-20,55.0
CTWSDG4U,Corliss Cosme,Gtx Basic,,Engaging,2017-04-19,,
I6O855AE,Daniell Hammack,Gtx Plus Basic,Acme Corporation,Won,2017-04-19,2017-05-22,1282.0
OUIK8VX3,Elease Gluck,Gtk 500,Lexiqvolax,Won,2017-04-19,2017-04-20,23746.0
RYO875D0,Garret Kinder,Gtx Basic,Massive Dynamic,Lost,2017-04-19,2017-04-28,0.0
0EYXI1UN,Hayden Neloms,Mg Advanced,,Engaging,2017-04-19,,
O5S6WEM7,James Ascencio,Gtx Basic,Doncon,Lost,2017-04-19,2017-05-01,0.0
DJ2FHO68,Kami Bicknell,Gtx Basic,Golddex,Lost,2017-04-19,2017-08-16,0.0
5LHNRZD3,Lajuana Vencill,Mg Advanced,Streethex,Lost,2017-04-19,2017-04-21,0.0
URIKPDOJ,Maureen Marcano,Gtx Plus Basic,Cheers,Lost,2017-04-19,2017-04-27,0.0
U1J4YN0I,Niesha Huffines,Gtx Basic,Cancity,Lost,2017-04-19,2017-04-21,0.0
QBUJF4I7,Reed Clapper,Mg Special,Opentech,Lost,2017-04-19,2017-04-20,0.0
99QIJAAP,Reed Clapper,Mg Special,Opentech,Won,2017-04-19,2017-04-27,61.0
K127AFNP,Rosalina Dieter,Mg Special,J-Texon,Lost,2017-04-19,2017-04-30,0.0
4K7PRO1B,Rosalina Dieter,Gtx Basic,Goodsilron,Won,2017-04-19,2017-04-28,600.0
XOVYPE58,Rosie Papadopoulos,Gtx Pro,Betasoloin,Engaging,2017-04-19,,
AYB7DWUH,Rosie Papadopoulos,Gtx Plus Pro,Opentech,Won,2017-04-19,2017-04-20,5805.0
6CKXLPAR,Versie Hillebrand,Mg Special,Hottechi,Won,2017-04-19,2017-06-27,58.0
FQ2F717F,Versie Hillebrand,Mg Special,Scottech,Won,2017-04-19,2017-08-03,52.0
2SBP68CP,Violet Mclelland,Mg Special,Gekko & Co,Lost,2017-04-19,2017-04-21,0.0
S2MSQIXP,Zane Levy,Gtx Basic,Hottechi,Engaging,2017-04-19,,
LPGOTIM2,Boris Faz,Mg Special,Silis,Won,2017-04-20,2017-06-16,55.0
